Transaction_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Rate,Total_Sales,Region
TXN-0478,2023.09.14,CUST-1248,48.0,female,,Hat,2,18.0,10%,32.40,west
TXN-0479,27/04/2023,1320.0,22.0,FEMALE,Appliances,Coffee Maker,5,$75.00,0.1,337.50,West
txn_0480,01-21-2023,1097.0,26.0,Male,electronics,Tablet,5,$350.00,5%,"$1,662.50",west
TXN-0481,"Apr 21, 2023",1220.0,46.0,MALE,clothing,Hat,4, 18.0 ,25%,54.00,East
TXN-0482,2023.12.14,CUST-1500,18.0,FEMALE,electronics, Wireless Headphones ,1,120.0,10%,$108.00,south
TXN-0483,2023-09-29,CUST-1107,28.0,female,apparel,T-Shirt,4,25.0,15%,$85.00,East
TXN-0484,07-01-2023,CUST-1201,250.0,female,home appliances,Refrigerator,2, 850.0 ,15%,1445.00,South
TXN-0485,09-15-2023,CUST-1166,55.0,Male,Apparel ,Hat,3, 18.0 ,,$54.00,south
TXN-0486,2023-08-30,CUST-1375,27.0, Female ,Electronics,Laptop,3,950.0,0.05,2707.50,East
TXN-0487,17/08/2023,CUST-1235,63.0, Female ,Home Appliances, Coffee Maker ,4, 75.0 ,15%,255.00,East
TXN-0488,10-03-2023,CUST-1376,53.0,FEMALE,Appliances,Air Conditioner,5,$650.00,,"$3,250.00",NORTH
TXN-0489,19/06/2023,CUST-1270,45.0,female,Home Appliances,Microwave Oven,1000,$180.00,0.15,153000.00,East
txn_0490,23/10/2023,CUST-1092,20.0,FEMALE,Home Appliances,Coffee Maker,2,$75.00,0.1,$135.00,West
TXN-0491,"Jul 12, 2023",CUST-1106,43.0,female,Electronics, Laptop ,5, 950.0 ,25%,"$3,562.50",north
TXN-0492,"Sep 17, 2023",1233.0,,female,Home Appliances,Air Conditioner,4, 650.0 ,0.2,"$999,999.00",south
TXN-0493,2023-11-28,CUST-1289,,M,Home Appliances, Refrigerator ,3, 850.0 ,0.25,"$1,912.50",north
TXN-0494,"Mar 25, 2023",CUST-1191,38.0,,, Air Conditioner ,2,$650.00,0.25,$975.00,South
495,2023-08-03,CUST-1212,26.0,Male,Electro,Laptop,5,950.0,25%,3562.50,South
TXN-0496,2023-02-12,CUST-1314,29.0,  Male  ,Home-Appliances,Microwave Oven,3,$180.00,0.1,486.00,east
TXN-0497,25/01/2023,1324.0,,M,Home Appliances,Microwave Oven,5,180.0,20%,720.00,East
TXN-0498,04-06-2023,CUST-1281,39.0,  Male  ,HOME APPLIANCES,Coffee Maker,1, 75.0 ,15%,63.75,north
TXN-0499,"Sep 16, 2023",CUST-1261,32.0,MALE,HOME APPLIANCES,Vacuum Cleaner,5, 160.0 ,25%,600.00,  North 
,2023.03.19,CUST-1025,36.0,FEMALE,Electro,Smartwatch,1,200.0,0.25,$150.00,West
TXN-0501,24/03/2023,CUST-1214,40.0,  Male  ,Home-Appliances, Vacuum Cleaner ,2,$160.00,15%,$272.00,  North 
TXN-0502,"Apr 29, 2023",1380.0,66.0,Female,Apparel,Jacket,4,$110.00,0.2,352.00,  North 
TXN-0503,2023-07-05,CUST-1221,67.0,  Male  ,clothing,Hat,3,$18.00,0.1,$48.60,West
TXN-0504,"Nov 07, 2023",CUST-1341,55.0,male,Apparel,Running Shoes,5,$85.00,0.15,361.25,North
TXN-0505,"Nov 18, 2023",1290.0,39.0,female,Apparel ,Jeans,3, 60.0 ,15%,153.00,South
TXN-0506,10-08-2023,CUST-1399,23.0, Female ,apparel,Running Shoes,1,$85.00,0.1,$76.50,East
TXN-0507,13/08/2023,CUST-1057,50.0,FEMALE,Appliances,Air Conditioner,2,650.0,15%,"$1,105.00",east
TXN-0508,2023.05.31,CUST-1115,53.0,  Male  ,,Laptop,2, 950.0 ,0.05,1805.00,  North 
TXN-0509,2023.07.31,CUST-1454,34.0,Female,ELECTRONICS,Smartwatch,2,$200.00,10%,360.00,  North 
txn_0510,2023.02.19,CUST-1053,64.0,FEMALE,electronics,Tablet,5, 350.0 ,0.05,"$1,662.50",NORTH
TXN-0511,2023-12-16,CUST-1129,63.0,female,electronics,Laptop,5,$950.00,0.25,3562.50,East
TXN-0512,2023-01-04,CUST-1061,22.0,M,home appliances,Vacuum Cleaner,2,160.0,0.05,$304.00,east
TXN-0513,23/12/2023,CUST-1159,34.0,M,apparel,Jeans,3,$60.00,25%,$135.00,North
TXN-0514,01-07-2023,1463.0,22.0,MALE,Apparel , Running Shoes ,2,85.0,0.1,153.00,west
TXN-0515,03-03-2023,1349.0,24.0, Female ,Appliances,Coffee Maker,5,75.0,5%,356.25,South
TXN-0516,07-26-2023,CUST-1245,63.0, Female ,Appliances, Air Conditioner ,5, 650.0 ,10%,"$2,925.00",east
TXN-0517,2023-08-11,CUST-1164,37.0,  Male  ,Apparel,Jeans,3,60.0,0.15,$153.00,South
TXN-0518,2023-10-03,CUST-1268,61.0,MALE,apparel,T-Shirt,2,25.0,,$50.00,south
TXN-0519,05-04-2023,CUST-1423,43.0,,electronics,Smartphone,5, 550.0 ,15%,"$999,999.00",east
txn_0520,"May 23, 2023",1354.0,46.0,MALE,Apparel, Jeans ,2,$60.00,20%,$96.00,north
TXN-0521,2023.04.14,CUST-1265,24.0,Male,apparel, Jeans ,4, 60.0 ,0.05,228.00,East
TXN-0522,19/10/2023,CUST-1471,59.0,female,ELECTRONICS,Smartphone,3,550.0,,1650.00,NORTH
TXN-0523,2023-06-12,CUST-1273,,Female,apparel,Running Shoes,500,85.0,0.1,"$38,250.00",West
TXN-0524,"Oct 20, 2023",CUST-1230,49.0,Female,Home-Appliances,Coffee Maker,3,$75.00,0.2,$180.00,south
525,"Jan 22, 2023",CUST-1116,58.0,female,Electro,Tablet,4,$350.00,25%,"$1,050.00",  North 
TXN-0526,"Aug 26, 2023",CUST-1201,59.0, Female ,apparel,T-Shirt,4,25.0,,$100.00,  North 
TXN-0527,"Mar 21, 2023",CUST-1077,65.0,F,Appliances,Air Conditioner,1,$650.00,,650.00,East
TXN-0528,2023-07-02,CUST-1430,38.0,F,home appliances,Coffee Maker,2,$75.00,20%,120.00,South
TXN-0529,"Dec 06, 2023",1450.0,28.0, Female ,ELECTRONICS,Laptop,1,950.0,0.05,$902.50,east
txn_0530,2023-03-18,CUST-1149,23.0,F,,Coffee Maker,3,$75.00,5%,$213.75,south
TXN-0531,08-18-2023,,47.0,Female,electronics,Wireless Headphones,5,$120.00,20%,$480.00,East
TXN-0532,"Sep 20, 2023",CUST-1482,30.0,  Male  ,Home-Appliances,Air Conditioner,3, 650.0 ,5%,1852.50,South
TXN-0533,2023-02-14,CUST-1174,27.0,F,HOME APPLIANCES,Air Conditioner,2, 650.0 ,,,South
TXN-0534,2023-01-26,CUST-1098,49.0,M,  Electronics ,Smartwatch,1, 200.0 ,0.25,$150.00,NORTH
TXN-0535,14/06/2023,CUST-1303,58.0,female,HOME APPLIANCES,Vacuum Cleaner,3,$160.00,,$480.00,east
TXN-0536,2023-12-12,CUST-1345,41.0, Female ,Electronics,Laptop,3,950.0,0.15,"$2,422.50",East
TXN-0537,08-27-2023,CUST-1497,47.0,M,Apparel ,Jeans,3, 60.0 ,0.2,144.00,NORTH
TXN-0538,"Feb 18, 2023",CUST-1101,,  Male  ,  Electronics ,Smartwatch,4, 200.0 ,5%,760.00,  North 
TXN-0539,2023.03.14,CUST-1213,58.0,  Male  ,Electro,Wireless Headphones,3,120.0,20%,$288.00,East
txn_0540,2023-04-30,CUST-1402,68.0,MALE,HOME APPLIANCES,Refrigerator,5, 850.0 ,5%,"$4,037.50",East
TXN-0541,"Sep 28, 2023",CUST-1490,42.0,  Male  ,ELECTRONICS,Laptop,1,950.0,0.15,807.50,South
TXN-0542,2023.11.27,CUST-1031,50.0,female,Home Appliances,Vacuum Cleaner,1, 160.0 ,10%,$144.00,East
TXN-0543,05-21-2023,CUST-1145,19.0,Female,ELECTRONICS, Laptop ,1, 950.0 ,0.05,$902.50,west
TXN-0544,2023-03-09,1052.0,33.0,Female,ELECTRONICS, Smartphone ,4,550.0,0.1,"$1,980.00",south
TXN-0545,2023-05-03,1329.0,20.0,,electronics,Smartwatch,4, 200.0 ,20%,$640.00,South
TXN-0546,19/01/2023,1359.0,50.0,M,apparel,Hat,3,$18.00,0.1,48.60,east
TXN-0547,"Nov 30, 2023",,50.0,MALE,Electronics,Laptop,2,950.0,0.1,"$1,710.00",South
TXN-0548,2023.05.10,,,Female,Apparel ,Hat,2,18.0,10%,,North
TXN-0549,01-26-2023,CUST-1195,24.0,MALE,Apparel ,Hat,1,$18.00,10%,16.20,South
,2023-11-22,CUST-1477,-5.0,F,  Electronics ,Laptop,5, 950.0 ,,,West
TXN-0551,27/08/2023,CUST-1022,35.0,F,APPAREL, Jeans ,2,60.0,,120.00,West
TXN-0552,2023-04-29,,47.0,FEMALE,HOME APPLIANCES,Air Conditioner,3, 650.0 ,15%,1657.50,east
TXN-0553,2023.08.10,1473.0,66.0,M,APPAREL,T-Shirt,5,25.0,25%,93.75,north
TXN-0554,2023.08.03,CUST-1294,,M,HOME APPLIANCES,Vacuum Cleaner,3,$160.00,20%,384.00,north
555,"Nov 24, 2023",CUST-1385,-5.0,male,ELECTRONICS,Smartwatch,5, 200.0 ,,1000.00,north
TXN-0556,2023-05-10,CUST-1206,,Female,electronics,Laptop,5,950.0,15%,"$4,037.50",west
TXN-0557,2023-02-20,CUST-1485,19.0,F,Home Appliances,Air Conditioner,1, 650.0 ,5%,$617.50,  North 
TXN-0558,2023-02-18,CUST-1399,,male,Apparel ,Jeans,5,$60.00,25%,$225.00,south
TXN-0559,2023-06-19,CUST-1039,18.0,M,Apparel,Hat,5,$18.00,5%,85.50,  North 
txn_0560,08-13-2023,CUST-1362,58.0,female,ELECTRONICS,Smartphone,1, 550.0 ,0.1,$495.00,  North 
TXN-0561,"Dec 07, 2023",CUST-1285,68.0, Female ,  Electronics , Tablet ,4,$350.00,0.05,"$1,330.00",NORTH
TXN-0562,05/05/2023,CUST-1245,53.0,FEMALE,Apparel, T-Shirt ,1, 25.0 ,0.2,$20.00,North
TXN-0563,08-10-2023,1343.0,46.0,MALE,home appliances,Air Conditioner,4, 650.0 ,15%,"$2,210.00",west
TXN-0564,27/12/2023,1142.0,39.0,FEMALE,ELECTRONICS,Laptop,5,950.0,25%,3562.50,west
TXN-0565,2023-11-12,CUST-1138,32.0,Female,clothing, Running Shoes ,3, 85.0 ,0.1,229.50,south
TXN-0566,12-18-2023,CUST-1104,29.0,  Male  ,electronics,Smartwatch,4,$200.00,25%,$600.00,north
TXN-0567,2023-10-09,CUST-1130,53.0,  Male  ,Apparel , Jeans ,4, 60.0 ,10%,$216.00,north
TXN-0568,2023.02.25,CUST-1473,20.0, Female ,Electronics,Wireless Headphones,4,$120.00,0.15,$408.00,  North 
TXN-0569,"Apr 23, 2023",CUST-1488,57.0,  Male  ,Apparel, T-Shirt ,4,25.0,5%,95.00,east
txn_0570,2023-04-20,CUST-1227,42.0,female,,Jacket,4, 110.0 ,25%,$330.00,north
TXN-0571,"Dec 24, 2023",CUST-1111,33.0,MALE,Apparel ,Hat,1, 18.0 ,20%,$14.40,east
TXN-0572,06-28-2023,CUST-1245,55.0, Female ,electronics,Wireless Headphones,2, 120.0 ,5%,$228.00,NORTH
TXN-0573,12/08/2023,CUST-1266,57.0,M,Home-Appliances,Vacuum Cleaner,2,$160.00,0.15,$272.00,East
TXN-0574,2023.04.02,CUST-1004,35.0,Male,Home Appliances,Refrigerator,2, 850.0 ,20%,"$1,360.00",  North 
TXN-0575,"Jan 22, 2023",CUST-1270,43.0,female,Home-Appliances,Air Conditioner,5,650.0,20%,"$2,600.00",north
TXN-0576,2023-07-08,CUST-1192,49.0,Male,apparel,Hat,2,$18.00,0.05,$34.20,West
TXN-0577,15/04/2023,1485.0,24.0,Male,Apparel ,T-Shirt,3,25.0,20%,60.00,North
TXN-0578,2023-03-16,1260.0,19.0,Female,Electro,Laptop,5,950.0,25%,3562.50,north
TXN-0579,2023-07-13,CUST-1325,30.0,female,electronics, Tablet ,2,$350.00,10%,$630.00,north
txn_0580,2023-01-20,1239.0,61.0,male,ELECTRONICS,Tablet,3,350.0,0.15,892.50,south
TXN-0581,01/11/2023,1247.0,37.0,female,Appliances,Air Conditioner,2, 650.0 ,0.2,1040.00,east
TXN-0582,2023.07.24,1083.0,60.0,Female,Home Appliances,Refrigerator,4,$850.00,15%,2890.00,  North 
TXN-0583,27/07/2023,CUST-1084,55.0,male,Electronics,Smartwatch,0,200.0,0.1,"$999,999.00",NORTH
TXN-0584,03-10-2023,CUST-1358,20.0,  Male  ,Electronics,Smartphone,1,$550.00,0.2,$440.00,west
585,10/11/2023,CUST-1133,50.0, Female ,ELECTRONICS, Laptop ,4,$950.00,0.15,3230.00,south
TXN-0586,17/06/2023,CUST-1018,25.0,F,Home Appliances,Microwave Oven,2, 180.0 ,0.25,270.00,North
TXN-0587,22/03/2023,1430.0,29.0,F,Apparel ,T-Shirt,3,25.0,0.25,$56.25,south
TXN-0588,02-17-2023,CUST-1122,35.0,M,Apparel,Jeans,3,$60.00,25%,135.00,west
TXN-0589,2023.09.29,CUST-1313,64.0,F,  Electronics ,Wireless Headphones,1,$120.00,5%,114.00,  North 
txn_0590,2023.04.29,CUST-1456,32.0, Female ,APPAREL, Hat ,4,$18.00,,72.00,west
TXN-0591,2023-01-09,CUST-1156,49.0,MALE,clothing,Jeans,4,$60.00,10%,$216.00,West
TXN-0592,2023-02-20,CUST-1149,45.0,M,ELECTRONICS,Smartphone,1,$550.00,0.05,522.50,south
TXN-0593,"Feb 28, 2023",CUST-1427,25.0, Female ,Electronics,Tablet,2,$350.00,,700.00,north
TXN-0594,03-25-2023,CUST-1273,66.0,Male,Electro,Laptop,4,$950.00,0.25,"$2,850.00",West
TXN-0595,08-23-2023,CUST-1021,, Female ,APPAREL,Running Shoes,3,$85.00,0.25,$191.25,west
TXN-0596,2023.06.24,CUST-1326,45.0,male,APPAREL,Running Shoes,4,$85.00,0.05,323.00,east
TXN-0597,01-14-2023,1070.0,24.0,male,ELECTRONICS,Smartphone,5,$550.00,0.25,2062.50,  North 
TXN-0598,12-20-2023,CUST-1051,20.0,female,HOME APPLIANCES,Vacuum Cleaner,5,0.0,,$0.00,NORTH
TXN-0599,15/10/2023,CUST-1332,24.0,Male,apparel, Hat ,5,18.0,0.25,67.50,North
,2023-99-99,CUST-1176,44.0,  Male  ,clothing,Jeans,5,60.0,0.15,255.00,South
TXN-0601,21/01/2023,CUST-1350,35.0, Female ,,Tablet,4,$350.00,0.05,1330.00,south
TXN-0602,2023-12-06,CUST-1096,60.0,F,Apparel , Jacket ,-1,110.0,25%,$0.00,south
TXN-0603,2023-08-07,CUST-1033,59.0,MALE,ELECTRONICS,Tablet,4, 350.0 ,20%,1120.00,NORTH
TXN-0604,05-18-2023,CUST-1139,37.0,Male,Electronics,Laptop,5,950.0,0.2,"$999,999.00",North
TXN-0605,2023.12.20,CUST-1246,37.0,female,APPAREL,T-Shirt,5,$25.00,25%,$93.75,West
TXN-0606,05-04-2023,CUST-1287,, Female ,home appliances,Air Conditioner,5,$650.00,25%,"$2,437.50",north
TXN-0607,2023.05.12,CUST-1329,31.0,MALE,Electronics,Smartphone,2,550.0,0.05,1045.00,East
TXN-0608,2023.02.15,CUST-1000,40.0,FEMALE,Electronics,Laptop,3, 950.0 ,,"$2,850.00",south
TXN-0609,"Feb 01, 2023",1060.0,41.0,  Male  ,Apparel , Jacket ,4,$110.00,,$440.00,north
txn_0610,2023-03-22,1117.0,63.0,FEMALE,Appliances,Air Conditioner,5, 650.0 ,0.25,"$2,437.50",West
TXN-0611,2023.06.11,CUST-1395,36.0,FEMALE,Electronics,Wireless Headphones,1,120.0,20%,96.00,North
TXN-0612,03/04/2023,CUST-1025,22.0,FEMALE,clothing,Running Shoes,2,$85.00,10%,$153.00,NORTH
TXN-0613,"Aug 15, 2023",CUST-1377,61.0,Female,,Hat,1, 18.0 ,25%,13.50,West
TXN-0614,10-03-2023,CUST-1495,40.0,male,Appliances,Air Conditioner,1,$650.00,25%,$487.50,NORTH
615,2023.05.28,CUST-1240,,Male,, Vacuum Cleaner ,4,$160.00,25%,$480.00,east
TXN-0616,18/05/2023,CUST-1025,68.0,Male,Electronics,Tablet,4,350.0,0.05,1330.00,west
TXN-0617,2023-03-06,1062.0,51.0,FEMALE,Electronics,Tablet,2,350.0,10%,$630.00,south
TXN-0618,2023-03-21,CUST-1347,54.0,  Male  ,electronics, Smartwatch ,2,200.0,0.15,$340.00,east
TXN-0619,20/11/2023,CUST-1387,29.0,MALE,ELECTRONICS,Wireless Headphones,1, 120.0 ,0.15,102.00,North
txn_0620,2023-04-26,CUST-1256,35.0,M,Home Appliances,Air Conditioner,1,$650.00,10%,585.00,south
TXN-0621,2023-06-11,CUST-1072,63.0,FEMALE,Apparel,Hat,5,18.0,0.15,$76.50,north
TXN-0622,2023.11.10,CUST-1199,44.0,FEMALE,Electronics,Laptop,1,$950.00,25%,$712.50,east
TXN-0623,2023-08-30,CUST-1421,64.0,Male,apparel,T-Shirt,1,25.0,25%,$18.75,West
TXN-0624,14/01/2023,CUST-1087,31.0,FEMALE,apparel,T-Shirt,1,$25.00,15%,$21.25,East
TXN-0625,01-11-2023,CUST-1219,20.0,male,home appliances,Microwave Oven,2,$180.00,15%,306.00,North
TXN-0626,"Mar 20, 2023",CUST-1108,31.0,Female,Apparel ,Jeans,4,60.0,0.1,$216.00,North
TXN-0627,2023.05.04,,30.0,MALE,  Electronics ,Laptop,2,$950.00,5%,"$1,805.00",North
TXN-0628,2023.07.08,CUST-1146,63.0,  Male  ,apparel,Running Shoes,4, 85.0 ,0.15,289.00,West
TXN-0629,25/09/2023,CUST-1196,27.0,male,  Electronics ,Laptop,2, 950.0 ,10%,"$1,710.00",west
txn_0630,2023-07-28,,58.0,female,Electronics,Smartphone,5,550.0,0.25,2062.50,west
TXN-0631,2023-01-09,CUST-1454,62.0,female,Appliances,Air Conditioner,3,$650.00,0.05,"$1,852.50",north
TXN-0632,2023.04.21,CUST-1344,67.0,FEMALE,HOME APPLIANCES,Coffee Maker,2,$75.00,0.25,112.50,North
TXN-0633,"Jan 16, 2023",1341.0,43.0,female,Home Appliances, Vacuum Cleaner ,2,160.0,5%,304.00,south
TXN-0634,2023.05.31,CUST-1027,58.0, Female ,Electro,Laptop,3,950.0,20%,"$2,280.00",east
TXN-0635,30/07/2023,CUST-1284,49.0,F,Home Appliances,Air Conditioner,1,$650.00,0.25,$487.50,West
TXN-0636,02-15-2023,CUST-1103,24.0,male,electronics,Smartwatch,1,$200.00,0.1,180.00,NORTH
TXN-0637,2023.09.11,CUST-1097,60.0,  Male  ,Apparel,Jacket,1,$110.00,5%,$104.50,south
TXN-0638,"Feb 22, 2023",CUST-1463,60.0,M,home appliances,Vacuum Cleaner,5,$160.00,0.15,680.00,West
TXN-0639,"Dec 18, 2023",CUST-1423,33.0,FEMALE,HOME APPLIANCES,Air Conditioner,4,$650.00,0.25,1950.00,north
txn_0640,2023-09-02,CUST-1120,27.0,Male,Apparel,Jacket,2, 110.0 ,0.2,,East
TXN-0641,2023-08-18,CUST-1375,29.0, Female ,clothing,Running Shoes,1,85.0,0.25,$63.75,NORTH
TXN-0642,2023-01-20,CUST-1117,64.0,  Male  ,ELECTRONICS,Tablet,5,350.0,0.2,1400.00,North
TXN-0643,2023-12-02,CUST-1458,48.0,M,,Refrigerator,5,850.0,25%,3187.50,east
TXN-0644,12/09/2023,1264.0,65.0,,APPAREL,Running Shoes,0, 85.0 ,,,East
645,2023-07-19,CUST-1291,,M,Appliances, Air Conditioner ,3, 650.0 ,10%,"$1,755.00",South
TXN-0646,2023.03.10,CUST-1404,30.0, Female ,HOME APPLIANCES,Microwave Oven,3,180.0,0.1,486.00,east
TXN-0647,24/04/2023,CUST-1351,50.0,female,Apparel,Hat,4, 18.0 ,0.2,$57.60,south
TXN-0648,2023-11-16,CUST-1038,48.0,M,,Microwave Oven,3,$180.00,20%,$432.00,East
TXN-0649,2023-02-24,CUST-1109,51.0,female,ELECTRONICS, Smartwatch ,2, 200.0 ,5%,380.00,north
,"Oct 30, 2023",CUST-1427,35.0,MALE,Appliances,Refrigerator,2,850.0,20%,1360.00,West
TXN-0651,08-15-2023,1361.0,65.0,  Male  ,APPAREL,Running Shoes,3, 85.0 ,0.15,216.75,east
TXN-0652,2023-01-14,1410.0,55.0,MALE,apparel, T-Shirt ,1, 25.0 ,,$25.00,east
TXN-0653,2023-04-04,CUST-1266,55.0,F,apparel,Running Shoes,3,$85.00,,255.00,NORTH
TXN-0654,08/07/2023,1111.0,52.0,male,home appliances,Coffee Maker,1, 75.0 ,0.05,$71.25,west
TXN-0655,2023.06.26,CUST-1265,29.0,Female,APPAREL,Jacket,3,$110.00,5%,313.50,West
TXN-0656,03/12/2023,CUST-1281,25.0,M,apparel, Jeans ,5,60.0,15%,255.00,South
TXN-0657,2023-07-30,CUST-1336,37.0,FEMALE,home appliances,Refrigerator,5, 850.0 ,15%,3612.50,West
TXN-0658,"Mar 24, 2023",CUST-1292,54.0,F,Electronics, Smartwatch ,5,$200.00,5%,950.00,west
TXN-0659,2023-09-12,CUST-1418,53.0,FEMALE,home appliances, Coffee Maker ,2,$75.00,0.05,$142.50,west
txn_0660,2023-11-07,CUST-1259,61.0,Female,APPAREL, Jacket ,1,110.0,5%,104.50,north
TXN-0661,2023.10.21,CUST-1177,31.0, Female ,Home Appliances, Vacuum Cleaner ,5, 160.0 ,0.15,680.00,South
TXN-0662,"Jan 03, 2023",1351.0,25.0,Male,home appliances, Coffee Maker ,4, 75.0 ,5%,285.00,North
TXN-0663,2023-11-13,CUST-1338,46.0,MALE,electronics, Laptop ,3,$950.00,0.15,"$2,422.50",north
TXN-0664,2023.05.26,CUST-1071,54.0,M,ELECTRONICS,Laptop,0,950.0,0.2,0.00,South
TXN-0665,2023.12.08,CUST-1298,-5.0,F,HOME APPLIANCES, Refrigerator ,5,$850.00,0.1,3825.00,NORTH
TXN-0666,2023-03-14,CUST-1082,35.0, Female ,Electro,Smartphone,5,$550.00,0.15,"$2,337.50",NORTH
TXN-0667,2023-12-17,,20.0,male,,Vacuum Cleaner,5, 160.0 ,0.15,680.00,East
TXN-0668,26/05/2023,CUST-1430,34.0,Male,clothing, T-Shirt ,1,$25.00,0.2,20.00,north
TXN-0669,2023.03.24,,,Female,apparel,Jacket,3, 110.0 ,,$330.00,South
txn_0670,02-10-2023,CUST-1141,43.0,MALE,,T-Shirt,5,25.0,20%,,South
TXN-0671,"Apr 13, 2023",CUST-1480,45.0,female,Home Appliances,Microwave Oven,2, 180.0 ,20%,288.00,North
TXN-0672,2023-02-04,CUST-1341,20.0,,Appliances,Air Conditioner,5,650.0,5%,"$3,087.50",NORTH
TXN-0673,2023.05.11,CUST-1152,49.0,female,  Electronics ,Smartphone,2, 550.0 ,0.25,$825.00,north
TXN-0674,04-21-2023,CUST-1292,29.0,female,  Electronics ,Tablet,1, 350.0 ,15%,297.50,North
675,2023.08.28,CUST-1432,21.0,Male,ELECTRONICS, Smartwatch ,1,200.0,0.25,150.00,north
TXN-0676,2023-08-16,CUST-1300,50.0,,Electronics,Laptop,3,$950.00,0.15,2422.50,west
TXN-0677,2023.08.13,CUST-1132,38.0,male,apparel,T-Shirt,5,25.0,0.25,93.75,  North 
TXN-0678,2023.08.05,CUST-1200,48.0,Male,Appliances,Microwave Oven,1, 180.0 ,,$180.00,south
TXN-0679,2023.12.20,CUST-1181,55.0,female,Home Appliances,Microwave Oven,3,$180.00,0.15,459.00,NORTH
txn_0680,16/08/2023,1072.0,55.0,female,  Electronics , Laptop ,2,950.0,0.05,"$1,805.00",west
TXN-0681,2023-11-05,CUST-1032,25.0,MALE,clothing,Jacket,2,$110.00,0.2,$176.00,south
TXN-0682,2023-10-12,CUST-1358,,  Male  ,Apparel , T-Shirt ,3,25.0,25%,56.25,north
TXN-0683,2023-09-22,CUST-1385,52.0,Male,Home-Appliances,Air Conditioner,4,650.0,0.15,2210.00,west
TXN-0684,2023.11.12,CUST-1357,57.0,  Male  ,Apparel ,Jeans,3,$60.00,5%,171.00,North
TXN-0685,"Dec 18, 2023",CUST-1475,40.0,F,Home Appliances,Vacuum Cleaner,5,$160.00,0.2,640.00,East
TXN-0686,"Nov 03, 2023",1304.0,26.0, Female ,Apparel,T-Shirt,3,25.0,20%,$60.00,south
TXN-0687,"Aug 05, 2023",CUST-1456,,  Male  ,apparel, T-Shirt ,4, 25.0 ,0.2,$80.00,south
TXN-0688,2023-02-25,CUST-1117,250.0,M,electronics,Smartphone,4,550.0,0.1,"$1,980.00",NORTH
TXN-0689,02-21-2023,CUST-1417,51.0,Male,,Wireless Headphones,5,$120.00,25%,450.00,East
txn_0690,01-07-2023,CUST-1209,58.0,male,Apparel,Jacket,2, 110.0 ,0.25,$165.00,East
TXN-0691,11-22-2023,CUST-1089,53.0,MALE,HOME APPLIANCES,Vacuum Cleaner,1, 160.0 ,0.15,$136.00,north
TXN-0692,13/03/2023,CUST-1146,65.0,F,  Electronics ,Laptop,4,$950.00,10%,3420.00,east
TXN-0693,"Mar 28, 2023",1277.0,56.0,MALE,HOME APPLIANCES,Microwave Oven,5, 180.0 ,10%,$810.00,south
TXN-0694,2023-01-19,CUST-1366,50.0,male,ELECTRONICS,Smartphone,3,550.0,0.25,1237.50,West
TXN-0695,2023-10-10,CUST-1466,33.0,male,Home-Appliances,Refrigerator,5,850.0,0.25,3187.50,  North 
TXN-0696,"Jun 06, 2023",1245.0,61.0,female,Electronics,Smartphone,4,$550.00,0.1,"$1,980.00",South
TXN-0697,2023-10-18,1330.0,43.0,M,  Electronics ,Smartwatch,1, 200.0 ,0.05,"$999,999.00",South
TXN-0698,2023-01-02,CUST-1222,19.0, Female ,  Electronics ,Tablet,1,$350.00,15%,297.50,west
TXN-0699,13/06/2023,1261.0,35.0,FEMALE,electronics,Wireless Headphones,3, 120.0 ,5%,$342.00,south
,"Oct 29, 2023",CUST-1462,60.0,  Male  ,Apparel,T-Shirt,1,25.0,15%,$21.25,  North 
TXN-0701,2023-11-13,1395.0,44.0,  Male  ,Electro,Wireless Headphones,2, 120.0 ,0.2,$192.00,west
TXN-0702,"Dec 05, 2023",1015.0,29.0,male,Home-Appliances, Microwave Oven ,1,180.0,0.25,$135.00,north
TXN-0703,2023.01.03,1037.0,50.0,male,Apparel ,Running Shoes,4,85.0,,340.00,south
TXN-0704,2023.11.08,1136.0,48.0, Female ,Electronics,Laptop,3,$950.00,0.05,"$2,707.50",North
705,2023.08.11,CUST-1072,49.0, Female ,,T-Shirt,3,25.0,10%,67.50,west
TXN-0706,06-17-2023,,51.0,  Male  ,apparel, Hat ,5, 18.0 ,0.05,85.50,North
TXN-0707,03-01-2023,CUST-1432,60.0,M,Electronics,Laptop,4, 950.0 ,,"$3,800.00",North
TXN-0708,2023-09-05,CUST-1449,53.0,  Male  ,electronics,Smartphone,5,550.0,15%,2337.50,north
TXN-0709,"Sep 21, 2023",CUST-1275,64.0,Male,Apparel, Hat ,4,$18.00,15%,$61.20,south
txn_0710,04/05/2023,1441.0,20.0,F,clothing,Running Shoes,3,85.0,0.15,216.75,south
TXN-0711,2023-03-12,1417.0,21.0,F,APPAREL, Jeans ,5,60.0,0.15,255.00,south
TXN-0712,2023.01.15,CUST-1486,67.0,female,Home Appliances, Refrigerator ,4,$850.00,0.1,3060.00,East
TXN-0713,2023-05-18,CUST-1457,46.0, Female ,Home Appliances, Vacuum Cleaner ,1,$160.00,0.1,144.00,  North 
TXN-0714,2023.08.14,CUST-1022,66.0,MALE,Electro,Wireless Headphones,5,120.0,5%,570.00,South
