Transaction_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Rate,Total_Sales,Region
TXN-0505,2023-08-18,GUEST-UNKNOWN,47,Female,Electronics,Wireless Headphones,5,120.0,0.2,480.0,East
TXN-0506,2023-09-20,CUST-1482,30,Male,Home Appliances,Air Conditioner,3,650.0,0.05,1852.5,South
TXN-0507,2023-02-14,CUST-1174,27,Female,Home Appliances,Air Conditioner,2,650.0,0.0,1300.0,South
TXN-0508,2023-01-26,CUST-1098,49,Male,Electronics,Smartwatch,1,200.0,0.25,150.0,North
TXN-0509,2023-06-14,CUST-1303,58,Female,Home Appliances,Vacuum Cleaner,3,160.0,0.0,480.0,East
TXN-0510,2023-12-12,CUST-1345,41,Female,Electronics,Laptop,3,950.0,0.15,2422.5,East
TXN-0511,2023-08-27,CUST-1497,47,Male,Apparel,Jeans,3,60.0,0.2,144.0,North
TXN-0512,2023-02-18,CUST-1101,43,Male,Electronics,Smartwatch,4,200.0,0.05,760.0,North
TXN-0513,2023-03-14,CUST-1213,58,Male,Electronics,Wireless Headphones,3,120.0,0.2,288.0,East
TXN-0514,2023-04-30,CUST-1402,68,Male,Home Appliances,Refrigerator,5,850.0,0.05,4037.5,East
TXN-0515,2023-09-28,CUST-1490,42,Male,Electronics,Laptop,1,950.0,0.15,807.5,South
TXN-0516,2023-11-27,CUST-1031,50,Female,Home Appliances,Vacuum Cleaner,1,160.0,0.1,144.0,East
TXN-0517,2023-05-21,CUST-1145,19,Female,Electronics,Laptop,1,950.0,0.05,902.5,West
TXN-0518,2023-03-09,CUST-1052,33,Female,Electronics,Smartphone,4,550.0,0.1,1980.0,South
TXN-0519,2023-05-03,CUST-1329,20,Unknown,Electronics,Smartwatch,4,200.0,0.2,640.0,South
TXN-0520,2023-01-19,CUST-1359,50,Male,Apparel,Hat,3,18.0,0.1,48.6,East
TXN-0521,2023-11-30,GUEST-UNKNOWN,50,Male,Electronics,Laptop,2,950.0,0.1,1710.0,South
TXN-0522,2023-05-10,GUEST-UNKNOWN,43,Female,Apparel,Hat,2,18.0,0.1,32.4,North
TXN-0523,2023-01-26,CUST-1195,24,Male,Apparel,Hat,1,18.0,0.1,16.2,South
TXN-0524,2023-11-22,CUST-1477,43,Female,Electronics,Laptop,5,950.0,0.0,4750.0,West
TXN-0525,2023-08-27,CUST-1022,35,Female,Apparel,Jeans,2,60.0,0.0,120.0,West
TXN-0526,2023-04-29,GUEST-UNKNOWN,47,Female,Home Appliances,Air Conditioner,3,650.0,0.15,1657.5,East
TXN-0527,2023-08-10,CUST-1473,66,Male,Apparel,T-Shirt,5,25.0,0.25,93.75,North
TXN-0528,2023-08-03,CUST-1294,43,Male,Home Appliances,Vacuum Cleaner,3,160.0,0.2,384.0,North
TXN-0529,2023-11-24,CUST-1385,43,Male,Electronics,Smartwatch,5,200.0,0.0,1000.0,North
TXN-0530,2023-05-10,CUST-1206,43,Female,Electronics,Laptop,5,950.0,0.15,4037.5,West
TXN-0531,2023-02-20,CUST-1485,19,Female,Home Appliances,Air Conditioner,1,650.0,0.05,617.5,North
TXN-0532,2023-02-18,CUST-1399,43,Male,Apparel,Jeans,5,60.0,0.25,225.0,South
TXN-0533,2023-06-19,CUST-1039,18,Male,Apparel,Hat,5,18.0,0.05,85.5,North
TXN-0534,2023-08-13,CUST-1362,58,Female,Electronics,Smartphone,1,550.0,0.1,495.0,North
TXN-0535,2023-12-07,CUST-1285,68,Female,Electronics,Tablet,4,350.0,0.05,1330.0,North
TXN-0536,2023-05-05,CUST-1245,53,Female,Apparel,T-Shirt,1,25.0,0.2,20.0,North
TXN-0537,2023-08-10,CUST-1343,46,Male,Home Appliances,Air Conditioner,4,650.0,0.15,2210.0,West
TXN-0538,2023-12-27,CUST-1142,39,Female,Electronics,Laptop,5,950.0,0.25,3562.5,West
TXN-0539,2023-11-12,CUST-1138,32,Female,Apparel,Running Shoes,3,85.0,0.1,229.5,South
TXN-0540,2023-12-18,CUST-1104,29,Male,Electronics,Smartwatch,4,200.0,0.25,600.0,North
TXN-0541,2023-10-09,CUST-1130,53,Male,Apparel,Jeans,4,60.0,0.1,216.0,North
TXN-0542,2023-02-25,CUST-1473,20,Female,Electronics,Wireless Headphones,4,120.0,0.15,408.0,North
TXN-0543,2023-04-23,CUST-1488,57,Male,Apparel,T-Shirt,4,25.0,0.05,95.0,East
TXN-0544,2023-04-20,CUST-1227,42,Female,Apparel,Jacket,4,110.0,0.25,330.0,North
TXN-0545,2023-12-24,CUST-1111,33,Male,Apparel,Hat,1,18.0,0.2,14.4,East
TXN-0546,2023-06-28,CUST-1245,55,Female,Electronics,Wireless Headphones,2,120.0,0.05,228.0,North
TXN-0547,2023-12-08,CUST-1266,57,Male,Home Appliances,Vacuum Cleaner,2,160.0,0.15,272.0,East
TXN-0548,2023-04-02,CUST-1004,35,Male,Home Appliances,Refrigerator,2,850.0,0.2,1360.0,North
TXN-0549,2023-01-22,CUST-1270,43,Female,Home Appliances,Air Conditioner,5,650.0,0.2,2600.0,North
TXN-0550,2023-07-08,CUST-1192,49,Male,Apparel,Hat,2,18.0,0.05,34.2,West
TXN-0551,2023-04-15,CUST-1485,24,Male,Apparel,T-Shirt,3,25.0,0.2,60.0,North
TXN-0552,2023-03-16,CUST-1260,19,Female,Electronics,Laptop,5,950.0,0.25,3562.5,North
TXN-0553,2023-07-13,CUST-1325,30,Female,Electronics,Tablet,2,350.0,0.1,630.0,North
TXN-0554,2023-01-20,CUST-1239,61,Male,Electronics,Tablet,3,350.0,0.15,892.5,South
TXN-0555,2023-01-11,CUST-1247,37,Female,Home Appliances,Air Conditioner,2,650.0,0.2,1040.0,East
TXN-0556,2023-07-24,CUST-1083,60,Female,Home Appliances,Refrigerator,4,850.0,0.15,2890.0,North
TXN-0557,2023-03-10,CUST-1358,20,Male,Electronics,Smartphone,1,550.0,0.2,440.0,West
TXN-0558,2023-10-11,CUST-1133,50,Female,Electronics,Laptop,4,950.0,0.15,3230.0,South
TXN-0559,2023-06-17,CUST-1018,25,Female,Home Appliances,Microwave Oven,2,180.0,0.25,270.0,North
TXN-0560,2023-03-22,CUST-1430,29,Female,Apparel,T-Shirt,3,25.0,0.25,56.25,South
TXN-0561,2023-02-17,CUST-1122,35,Male,Apparel,Jeans,3,60.0,0.25,135.0,West
TXN-0562,2023-09-29,CUST-1313,64,Female,Electronics,Wireless Headphones,1,120.0,0.05,114.0,North
TXN-0563,2023-04-29,CUST-1456,32,Female,Apparel,Hat,4,18.0,0.0,72.0,West
TXN-0564,2023-01-09,CUST-1156,49,Male,Apparel,Jeans,4,60.0,0.1,216.0,West
TXN-0565,2023-02-20,CUST-1149,45,Male,Electronics,Smartphone,1,550.0,0.05,522.5,South
TXN-0566,2023-02-28,CUST-1427,25,Female,Electronics,Tablet,2,350.0,0.0,700.0,North
TXN-0567,2023-03-25,CUST-1273,66,Male,Electronics,Laptop,4,950.0,0.25,2850.0,West
TXN-0568,2023-08-23,CUST-1021,43,Female,Apparel,Running Shoes,3,85.0,0.25,191.25,West
TXN-0569,2023-06-24,CUST-1326,45,Male,Apparel,Running Shoes,4,85.0,0.05,323.0,East
TXN-0570,2023-01-14,CUST-1070,24,Male,Electronics,Smartphone,5,550.0,0.25,2062.5,North
TXN-0571,2023-12-20,CUST-1051,20,Female,Home Appliances,Vacuum Cleaner,5,160.0,0.0,800.0,North
TXN-0572,2023-10-15,CUST-1332,24,Male,Apparel,Hat,5,18.0,0.25,67.5,North
TXN-0573,2023-01-21,CUST-1350,35,Female,Electronics,Tablet,4,350.0,0.05,1330.0,South
TXN-0574,2023-08-07,CUST-1033,59,Male,Electronics,Tablet,4,350.0,0.2,1120.0,North
TXN-0575,2023-05-18,CUST-1139,37,Male,Electronics,Laptop,5,950.0,0.2,3800.0,North
TXN-0576,2023-12-20,CUST-1246,37,Female,Apparel,T-Shirt,5,25.0,0.25,93.75,West
TXN-0577,2023-05-04,CUST-1287,43,Female,Home Appliances,Air Conditioner,5,650.0,0.25,2437.5,North
TXN-0578,2023-05-12,CUST-1329,31,Male,Electronics,Smartphone,2,550.0,0.05,1045.0,East
TXN-0579,2023-02-15,CUST-1000,40,Female,Electronics,Laptop,3,950.0,0.0,2850.0,South
TXN-0580,2023-02-01,CUST-1060,41,Male,Apparel,Jacket,4,110.0,0.0,440.0,North
TXN-0581,2023-03-22,CUST-1117,63,Female,Home Appliances,Air Conditioner,5,650.0,0.25,2437.5,West
TXN-0582,2023-06-11,CUST-1395,36,Female,Electronics,Wireless Headphones,1,120.0,0.2,96.0,North
TXN-0583,2023-03-04,CUST-1025,22,Female,Apparel,Running Shoes,2,85.0,0.1,153.0,North
TXN-0584,2023-08-15,CUST-1377,61,Female,Apparel,Hat,1,18.0,0.25,13.5,West
TXN-0585,2023-10-03,CUST-1495,40,Male,Home Appliances,Air Conditioner,1,650.0,0.25,487.5,North
TXN-0586,2023-05-28,CUST-1240,43,Male,Home Appliances,Vacuum Cleaner,4,160.0,0.25,480.0,East
TXN-0587,2023-05-18,CUST-1025,68,Male,Electronics,Tablet,4,350.0,0.05,1330.0,West
TXN-0588,2023-03-06,CUST-1062,51,Female,Electronics,Tablet,2,350.0,0.1,630.0,South
TXN-0589,2023-03-21,CUST-1347,54,Male,Electronics,Smartwatch,2,200.0,0.15,340.0,East
TXN-0590,2023-11-20,CUST-1387,29,Male,Electronics,Wireless Headphones,1,120.0,0.15,102.0,North
TXN-0591,2023-04-26,CUST-1256,35,Male,Home Appliances,Air Conditioner,1,650.0,0.1,585.0,South
TXN-0592,2023-06-11,CUST-1072,63,Female,Apparel,Hat,5,18.0,0.15,76.5,North
TXN-0593,2023-11-10,CUST-1199,44,Female,Electronics,Laptop,1,950.0,0.25,712.5,East
TXN-0594,2023-08-30,CUST-1421,64,Male,Apparel,T-Shirt,1,25.0,0.25,18.75,West
TXN-0595,2023-01-14,CUST-1087,31,Female,Apparel,T-Shirt,1,25.0,0.15,21.25,East
TXN-0596,2023-01-11,CUST-1219,20,Male,Home Appliances,Microwave Oven,2,180.0,0.15,306.0,North
TXN-0597,2023-03-20,CUST-1108,31,Female,Apparel,Jeans,4,60.0,0.1,216.0,North
TXN-0598,2023-05-04,GUEST-UNKNOWN,30,Male,Electronics,Laptop,2,950.0,0.05,1805.0,North
TXN-0599,2023-07-08,CUST-1146,63,Male,Apparel,Running Shoes,4,85.0,0.15,289.0,West
TXN-0600,2023-09-25,CUST-1196,27,Male,Electronics,Laptop,2,950.0,0.1,1710.0,West
TXN-0601,2023-07-28,GUEST-UNKNOWN,58,Female,Electronics,Smartphone,5,550.0,0.25,2062.5,West
TXN-0602,2023-01-09,CUST-1454,62,Female,Home Appliances,Air Conditioner,3,650.0,0.05,1852.5,North
TXN-0603,2023-04-21,CUST-1344,67,Female,Home Appliances,Coffee Maker,2,75.0,0.25,112.5,North
TXN-0604,2023-01-16,CUST-1341,43,Female,Home Appliances,Vacuum Cleaner,2,160.0,0.05,304.0,South
TXN-0605,2023-05-31,CUST-1027,58,Female,Electronics,Laptop,3,950.0,0.2,2280.0,East
TXN-0606,2023-07-30,CUST-1284,49,Female,Home Appliances,Air Conditioner,1,650.0,0.25,487.5,West
TXN-0607,2023-02-15,CUST-1103,24,Male,Electronics,Smartwatch,1,200.0,0.1,180.0,North
TXN-0608,2023-09-11,CUST-1097,60,Male,Apparel,Jacket,1,110.0,0.05,104.5,South
TXN-0609,2023-02-22,CUST-1463,60,Male,Home Appliances,Vacuum Cleaner,5,160.0,0.15,680.0,West
TXN-0610,2023-12-18,CUST-1423,33,Female,Home Appliances,Air Conditioner,4,650.0,0.25,1950.0,North
TXN-0611,2023-09-02,CUST-1120,27,Male,Apparel,Jacket,2,110.0,0.2,176.0,East
TXN-0612,2023-08-18,CUST-1375,29,Female,Apparel,Running Shoes,1,85.0,0.25,63.75,North
TXN-0613,2023-01-20,CUST-1117,64,Male,Electronics,Tablet,5,350.0,0.2,1400.0,North
TXN-0614,2023-12-02,CUST-1458,48,Male,Home Appliances,Refrigerator,5,850.0,0.25,3187.5,East
TXN-0615,2023-07-19,CUST-1291,43,Male,Home Appliances,Air Conditioner,3,650.0,0.1,1755.0,South
TXN-0616,2023-03-10,CUST-1404,30,Female,Home Appliances,Microwave Oven,3,180.0,0.1,486.0,East
TXN-0617,2023-04-24,CUST-1351,50,Female,Apparel,Hat,4,18.0,0.2,57.6,South
TXN-0618,2023-11-16,CUST-1038,48,Male,Home Appliances,Microwave Oven,3,180.0,0.2,432.0,East
TXN-0619,2023-02-24,CUST-1109,51,Female,Electronics,Smartwatch,2,200.0,0.05,380.0,North
TXN-0620,2023-10-30,CUST-1427,35,Male,Home Appliances,Refrigerator,2,850.0,0.2,1360.0,West
TXN-0621,2023-08-15,CUST-1361,65,Male,Apparel,Running Shoes,3,85.0,0.15,216.75,East
TXN-0622,2023-01-14,CUST-1410,55,Male,Apparel,T-Shirt,1,25.0,0.0,25.0,East
TXN-0623,2023-04-04,CUST-1266,55,Female,Apparel,Running Shoes,3,85.0,0.0,255.0,North
TXN-0624,2023-08-07,CUST-1111,52,Male,Home Appliances,Coffee Maker,1,75.0,0.05,71.25,West
TXN-0625,2023-06-26,CUST-1265,29,Female,Apparel,Jacket,3,110.0,0.05,313.5,West
TXN-0626,2023-03-12,CUST-1281,25,Male,Apparel,Jeans,5,60.0,0.15,255.0,South
TXN-0627,2023-07-30,CUST-1336,37,Female,Home Appliances,Refrigerator,5,850.0,0.15,3612.5,West
TXN-0628,2023-03-24,CUST-1292,54,Female,Electronics,Smartwatch,5,200.0,0.05,950.0,West
TXN-0629,2023-09-12,CUST-1418,53,Female,Home Appliances,Coffee Maker,2,75.0,0.05,142.5,West
TXN-0630,2023-11-07,CUST-1259,61,Female,Apparel,Jacket,1,110.0,0.05,104.5,North
TXN-0631,2023-10-21,CUST-1177,31,Female,Home Appliances,Vacuum Cleaner,5,160.0,0.15,680.0,South
TXN-0632,2023-01-03,CUST-1351,25,Male,Home Appliances,Coffee Maker,4,75.0,0.05,285.0,North
TXN-0633,2023-11-13,CUST-1338,46,Male,Electronics,Laptop,3,950.0,0.15,2422.5,North
TXN-0634,2023-12-08,CUST-1298,43,Female,Home Appliances,Refrigerator,5,850.0,0.1,3825.0,North
TXN-0635,2023-03-14,CUST-1082,35,Female,Electronics,Smartphone,5,550.0,0.15,2337.5,North
TXN-0636,2023-12-17,GUEST-UNKNOWN,20,Male,Home Appliances,Vacuum Cleaner,5,160.0,0.15,680.0,East
TXN-0637,2023-05-26,CUST-1430,34,Male,Apparel,T-Shirt,1,25.0,0.2,20.0,North
TXN-0638,2023-03-24,GUEST-UNKNOWN,43,Female,Apparel,Jacket,3,110.0,0.0,330.0,South
TXN-0639,2023-02-10,CUST-1141,43,Male,Apparel,T-Shirt,5,25.0,0.2,100.0,South
TXN-0640,2023-04-13,CUST-1480,45,Female,Home Appliances,Microwave Oven,2,180.0,0.2,288.0,North
TXN-0641,2023-02-04,CUST-1341,20,Unknown,Home Appliances,Air Conditioner,5,650.0,0.05,3087.5,North
TXN-0642,2023-05-11,CUST-1152,49,Female,Electronics,Smartphone,2,550.0,0.25,825.0,North
TXN-0643,2023-04-21,CUST-1292,29,Female,Electronics,Tablet,1,350.0,0.15,297.5,North
TXN-0644,2023-08-28,CUST-1432,21,Male,Electronics,Smartwatch,1,200.0,0.25,150.0,North
TXN-0645,2023-08-16,CUST-1300,50,Unknown,Electronics,Laptop,3,950.0,0.15,2422.5,West
TXN-0646,2023-08-13,CUST-1132,38,Male,Apparel,T-Shirt,5,25.0,0.25,93.75,North
TXN-0647,2023-08-05,CUST-1200,48,Male,Home Appliances,Microwave Oven,1,180.0,0.0,180.0,South
TXN-0648,2023-12-20,CUST-1181,55,Female,Home Appliances,Microwave Oven,3,180.0,0.15,459.0,North
TXN-0649,2023-08-16,CUST-1072,55,Female,Electronics,Laptop,2,950.0,0.05,1805.0,West
TXN-0650,2023-11-05,CUST-1032,25,Male,Apparel,Jacket,2,110.0,0.2,176.0,South
TXN-0651,2023-10-12,CUST-1358,43,Male,Apparel,T-Shirt,3,25.0,0.25,56.25,North
TXN-0652,2023-09-22,CUST-1385,52,Male,Home Appliances,Air Conditioner,4,650.0,0.15,2210.0,West
TXN-0653,2023-11-12,CUST-1357,57,Male,Apparel,Jeans,3,60.0,0.05,171.0,North
TXN-0654,2023-12-18,CUST-1475,40,Female,Home Appliances,Vacuum Cleaner,5,160.0,0.2,640.0,East
TXN-0655,2023-11-03,CUST-1304,26,Female,Apparel,T-Shirt,3,25.0,0.2,60.0,South
TXN-0656,2023-08-05,CUST-1456,43,Male,Apparel,T-Shirt,4,25.0,0.2,80.0,South
TXN-0657,2023-02-25,CUST-1117,43,Male,Electronics,Smartphone,4,550.0,0.1,1980.0,North
TXN-0658,2023-02-21,CUST-1417,51,Male,Electronics,Wireless Headphones,5,120.0,0.25,450.0,East
TXN-0659,2023-01-07,CUST-1209,58,Male,Apparel,Jacket,2,110.0,0.25,165.0,East
TXN-0660,2023-11-22,CUST-1089,53,Male,Home Appliances,Vacuum Cleaner,1,160.0,0.15,136.0,North
TXN-0661,2023-03-13,CUST-1146,65,Female,Electronics,Laptop,4,950.0,0.1,3420.0,East
TXN-0662,2023-03-28,CUST-1277,56,Male,Home Appliances,Microwave Oven,5,180.0,0.1,810.0,South
TXN-0663,2023-01-19,CUST-1366,50,Male,Electronics,Smartphone,3,550.0,0.25,1237.5,West
TXN-0664,2023-10-10,CUST-1466,33,Male,Home Appliances,Refrigerator,5,850.0,0.25,3187.5,North
TXN-0665,2023-06-06,CUST-1245,61,Female,Electronics,Smartphone,4,550.0,0.1,1980.0,South
TXN-0666,2023-10-18,CUST-1330,43,Male,Electronics,Smartwatch,1,200.0,0.05,190.0,South
TXN-0667,2023-01-02,CUST-1222,19,Female,Electronics,Tablet,1,350.0,0.15,297.5,West
TXN-0668,2023-06-13,CUST-1261,35,Female,Electronics,Wireless Headphones,3,120.0,0.05,342.0,South
TXN-0669,2023-10-29,CUST-1462,60,Male,Apparel,T-Shirt,1,25.0,0.15,21.25,North
TXN-0670,2023-11-13,CUST-1395,44,Male,Electronics,Wireless Headphones,2,120.0,0.2,192.0,West
TXN-0671,2023-12-05,CUST-1015,29,Male,Home Appliances,Microwave Oven,1,180.0,0.25,135.0,North
TXN-0672,2023-01-03,CUST-1037,50,Male,Apparel,Running Shoes,4,85.0,0.0,340.0,South
TXN-0673,2023-11-08,CUST-1136,48,Female,Electronics,Laptop,3,950.0,0.05,2707.5,North
TXN-0674,2023-08-11,CUST-1072,49,Female,Apparel,T-Shirt,3,25.0,0.1,67.5,West
TXN-0675,2023-06-17,GUEST-UNKNOWN,51,Male,Apparel,Hat,5,18.0,0.05,85.5,North
TXN-0676,2023-03-01,CUST-1432,60,Male,Electronics,Laptop,4,950.0,0.0,3800.0,North
TXN-0677,2023-09-05,CUST-1449,53,Male,Electronics,Smartphone,5,550.0,0.15,2337.5,North
TXN-0678,2023-09-21,CUST-1275,64,Male,Apparel,Hat,4,18.0,0.15,61.2,South
TXN-0679,2023-04-05,CUST-1441,20,Female,Apparel,Running Shoes,3,85.0,0.15,216.75,South
TXN-0680,2023-03-12,CUST-1417,21,Female,Apparel,Jeans,5,60.0,0.15,255.0,South
TXN-0681,2023-01-15,CUST-1486,67,Female,Home Appliances,Refrigerator,4,850.0,0.1,3060.0,East
TXN-0682,2023-05-18,CUST-1457,46,Female,Home Appliances,Vacuum Cleaner,1,160.0,0.1,144.0,North
TXN-0683,2023-08-14,CUST-1022,66,Male,Electronics,Wireless Headphones,5,120.0,0.05,570.0,South
TXN-0684,2023-01-07,CUST-1142,31,Female,Electronics,Wireless Headphones,1,120.0,0.1,108.0,East
TXN-0685,2023-10-18,GUEST-UNKNOWN,44,Female,Home Appliances,Microwave Oven,5,180.0,0.05,855.0,North
TXN-0686,2023-04-22,CUST-1297,32,Unknown,Home Appliances,Refrigerator,3,850.0,0.05,2422.5,East
TXN-0687,2023-05-27,CUST-1031,54,Male,Electronics,Tablet,1,350.0,0.05,332.5,West
TXN-0688,2023-07-31,CUST-1462,46,Male,Apparel,Running Shoes,4,85.0,0.25,255.0,North
TXN-0689,2023-10-31,CUST-1118,60,Male,Home Appliances,Refrigerator,3,850.0,0.05,2422.5,South
TXN-0690,2023-09-10,CUST-1086,64,Male,Home Appliances,Refrigerator,1,850.0,0.25,637.5,North
TXN-0691,2023-06-10,CUST-1085,53,Male,Home Appliances,Coffee Maker,5,75.0,0.25,281.25,West
TXN-0692,2023-06-19,CUST-1070,28,Unknown,Electronics,Wireless Headphones,2,120.0,0.0,240.0,North
TXN-0693,2023-09-26,CUST-1489,30,Male,Home Appliances,Coffee Maker,3,75.0,0.2,180.0,South
TXN-0694,2023-10-04,CUST-1453,43,Male,Apparel,T-Shirt,5,25.0,0.25,93.75,North
TXN-0695,2023-03-24,CUST-1351,37,Female,Home Appliances,Microwave Oven,2,180.0,0.25,270.0,North
TXN-0696,2023-04-14,CUST-1187,44,Female,Electronics,Laptop,1,950.0,0.0,950.0,South
TXN-0697,2023-01-19,CUST-1156,32,Female,Home Appliances,Microwave Oven,2,180.0,0.05,342.0,North
TXN-0698,2023-06-25,CUST-1077,50,Male,Home Appliances,Coffee Maker,1,75.0,0.15,63.75,East
TXN-0699,2023-04-23,CUST-1068,36,Male,Electronics,Wireless Headphones,2,120.0,0.05,228.0,East
TXN-0700,2023-07-11,CUST-1372,61,Female,Electronics,Smartphone,3,550.0,0.1,1485.0,South
TXN-0701,2023-07-15,CUST-1436,43,Female,Apparel,Hat,3,18.0,0.1,48.6,South
TXN-0702,2023-12-06,CUST-1290,47,Male,Home Appliances,Air Conditioner,5,650.0,0.15,2762.5,East
TXN-0703,2023-04-18,CUST-1221,47,Female,Electronics,Tablet,1,350.0,0.1,315.0,East
TXN-0704,2023-06-15,CUST-1142,20,Female,Home Appliances,Microwave Oven,3,180.0,0.0,540.0,North
TXN-0705,2023-06-08,CUST-1099,37,Female,Electronics,Laptop,1,950.0,0.0,950.0,North
TXN-0706,2023-07-20,GUEST-UNKNOWN,58,Male,Apparel,Running Shoes,2,85.0,0.2,136.0,North
TXN-0707,2023-05-28,CUST-1400,32,Female,Electronics,Smartphone,1,550.0,0.2,440.0,South
TXN-0708,2023-01-20,CUST-1051,53,Female,Apparel,Jeans,4,60.0,0.2,192.0,South
TXN-0709,2023-12-20,CUST-1260,43,Female,Electronics,Smartwatch,5,200.0,0.1,900.0,North
TXN-0710,2023-04-19,GUEST-UNKNOWN,58,Female,Apparel,T-Shirt,3,25.0,0.05,71.25,North
TXN-0711,2023-10-15,GUEST-UNKNOWN,42,Male,Home Appliances,Microwave Oven,4,180.0,0.15,612.0,North
TXN-0712,2023-11-17,CUST-1368,67,Female,Home Appliances,Coffee Maker,4,75.0,0.25,225.0,North
TXN-0713,2023-05-10,CUST-1036,24,Male,Electronics,Smartphone,4,550.0,0.2,1760.0,North
TXN-0714,2023-09-09,CUST-1394,42,Male,Apparel,Jeans,4,60.0,0.1,216.0,South
TXN-0715,2023-03-01,CUST-1158,61,Female,Electronics,Smartwatch,5,200.0,0.2,800.0,South
TXN-0716,2023-01-04,GUEST-UNKNOWN,43,Female,Apparel,Jacket,4,110.0,0.2,352.0,East
TXN-0717,2023-12-01,CUST-1240,42,Female,Electronics,Smartphone,5,550.0,0.1,2475.0,North
TXN-0718,2023-07-08,CUST-1211,33,Female,Electronics,Tablet,3,350.0,0.2,840.0,South
TXN-0719,2023-04-24,CUST-1459,54,Female,Home Appliances,Refrigerator,3,850.0,0.15,2167.5,West
TXN-0720,2023-03-16,CUST-1065,31,Female,Electronics,Tablet,2,350.0,0.25,525.0,North
TXN-0721,2023-03-11,CUST-1170,51,Female,Electronics,Laptop,1,950.0,0.25,712.5,South
TXN-0722,2023-12-23,CUST-1114,21,Male,Electronics,Wireless Headphones,2,120.0,0.15,204.0,South
TXN-0723,2023-08-19,CUST-1345,52,Male,Home Appliances,Microwave Oven,3,180.0,0.05,513.0,West
TXN-0724,2023-04-07,CUST-1079,41,Male,Electronics,Wireless Headphones,2,120.0,0.1,216.0,South
TXN-0725,2023-11-03,CUST-1055,32,Unknown,Electronics,Smartphone,4,550.0,0.2,1760.0,East
TXN-0726,2023-01-30,CUST-1040,32,Female,Electronics,Smartwatch,2,200.0,0.25,300.0,West
TXN-0727,2023-07-17,CUST-1471,48,Female,Electronics,Smartphone,5,550.0,0.25,2062.5,South
TXN-0728,2023-08-05,CUST-1039,23,Male,Apparel,Jacket,5,110.0,0.05,522.5,North
TXN-0729,2023-11-19,CUST-1497,40,Female,Home Appliances,Air Conditioner,4,650.0,0.1,2340.0,East
TXN-0730,2023-07-12,CUST-1450,30,Male,Electronics,Tablet,1,350.0,0.15,297.5,East
TXN-0731,2023-12-16,CUST-1392,61,Male,Apparel,Hat,5,18.0,0.2,72.0,North
TXN-0732,2023-08-03,CUST-1414,41,Male,Electronics,Smartphone,4,550.0,0.25,1650.0,North
TXN-0733,2023-07-29,CUST-1488,22,Male,Home Appliances,Microwave Oven,2,180.0,0.05,342.0,North
TXN-0734,2023-11-25,CUST-1424,65,Male,Electronics,Laptop,4,950.0,0.0,3800.0,West
TXN-0735,2023-01-30,CUST-1428,43,Female,Apparel,Running Shoes,3,85.0,0.15,216.75,North
TXN-0736,2023-03-08,CUST-1072,27,Male,Apparel,Jeans,3,60.0,0.25,135.0,North
TXN-0737,2023-11-11,CUST-1312,54,Male,Apparel,Jacket,1,110.0,0.1,99.0,North
TXN-0738,2023-06-22,CUST-1001,29,Female,Apparel,Running Shoes,2,85.0,0.25,127.5,East
TXN-0739,2023-08-23,CUST-1090,31,Female,Electronics,Tablet,4,350.0,0.25,1050.0,West
TXN-0740,2023-05-07,CUST-1000,60,Male,Electronics,Laptop,5,950.0,0.2,3800.0,North
TXN-0741,2023-09-04,CUST-1386,55,Female,Apparel,Jeans,5,60.0,0.05,285.0,South
TXN-0742,2023-12-21,CUST-1345,43,Male,Apparel,Running Shoes,4,85.0,0.1,306.0,North
TXN-0743,2023-06-16,CUST-1325,43,Male,Apparel,T-Shirt,4,25.0,0.15,85.0,West
TXN-0744,2023-10-11,CUST-1254,57,Male,Electronics,Smartphone,5,550.0,0.15,2337.5,North
TXN-0745,2023-10-01,CUST-1014,68,Female,Apparel,Running Shoes,1,85.0,0.2,68.0,West
TXN-0746,2023-05-19,CUST-1113,43,Female,Electronics,Tablet,5,350.0,0.05,1662.5,West
TXN-0747,2023-07-09,GUEST-UNKNOWN,43,Female,Home Appliances,Air Conditioner,3,650.0,0.15,1657.5,West
TXN-0748,2023-12-07,CUST-1389,19,Female,Apparel,Running Shoes,2,85.0,0.15,144.5,North
TXN-0749,2023-09-05,CUST-1462,41,Male,Apparel,Jeans,4,60.0,0.1,216.0,South
TXN-0750,2023-11-22,CUST-1132,42,Male,Electronics,Smartwatch,2,200.0,0.05,380.0,East
TXN-0751,2023-02-22,CUST-1028,43,Male,Electronics,Smartwatch,4,200.0,0.2,640.0,South
TXN-0752,2023-06-27,CUST-1166,37,Female,Apparel,Hat,4,18.0,0.0,72.0,North
TXN-0753,2023-06-07,CUST-1137,58,Male,Apparel,T-Shirt,4,25.0,0.2,80.0,East
TXN-0754,2023-09-08,GUEST-UNKNOWN,44,Male,Electronics,Smartwatch,2,200.0,0.25,300.0,North
TXN-0755,2023-06-10,GUEST-UNKNOWN,38,Female,Apparel,Jacket,2,110.0,0.25,165.0,West
TXN-0756,2023-05-30,CUST-1226,55,Female,Electronics,Smartwatch,5,200.0,0.15,850.0,North
TXN-0757,2023-01-25,CUST-1295,43,Female,Electronics,Laptop,3,950.0,0.25,2137.5,North
